pfam_id	pfam_name	n_queries	freq_all	freq_pfam	total
PF07690	Major Facilitator Superfamily	165	0.161	0.288	212
PF00067	Cytochrome P450	134	0.131	0.234	178
PF00264	Common central domain of tyrosinase	96	0.094	0.168	175
PF12796	Ankyrin repeats (3 copies)	91	0.089	0.159	119
PF04082	Fungal specific transcription factor domain	87	0.085	0.152	103
PF00172	Fungal Zn(2)-Cys(6) binuclear cluster domain	85	0.083	0.149	100
PF00106	short chain dehydrogenase	78	0.076	0.136	93
PF06985	Heterokaryon incompatibility protein (HET)	77	0.075	0.135	95
PF00069	Protein kinase domain	77	0.075	0.135	103
PF11951	Fungal specific transcription factor domain	74	0.072	0.129	74
PF08240	Alcohol dehydrogenase GroES-like domain	57	0.056	0.100	68
PF00023	Ankyrin repeat	55	0.054	0.096	63
PF00107	Zinc-binding dehydrogenase	52	0.051	0.091	61
PF01565	FAD binding domain	51	0.050	0.089	59
PF24883	Nephrocystin 3, N-terminal	50	0.049	0.087	57
PF00082	Subtilase family	47	0.046	0.082	50
PF20684	Fungal rhodopsin domain	46	0.045	0.080	50
PF08031	Berberine and berberine like	41	0.040	0.072	49
PF01494	FAD binding domain	41	0.040	0.072	44
PF00122	P-type ATPase actuator domain	40	0.039	0.070	41
PF00501	AMP-binding enzyme	40	0.039	0.070	44
PF00083	Sugar (and other) transporter	40	0.039	0.070	47
PF13246	P-type ATPase, cytoplasmic domain N	39	0.038	0.068	39
PF06236	Tyrosinase co-factor MelC1	39	0.038	0.068	39
PF05199	GMC oxidoreductase	38	0.037	0.066	39
PF00732	GMC oxidoreductase	38	0.037	0.066	39
PF13649	Methyltransferase domain	38	0.037	0.066	42
PF00689	Cation transporting ATPase, C-terminus	37	0.036	0.065	37
PF00168	C2 domain	37	0.036	0.065	37
PF00690	Cation transporter/ATPase, N-terminus	36	0.035	0.063	37
PF00271	Helicase conserved C-terminal domain	35	0.034	0.061	39
PF13489	Methyltransferase domain	34	0.033	0.059	34
PF04479	RTA1 like protein	32	0.031	0.056	35
PF00400	WD domain, G-beta repeat	32	0.031	0.056	33
PF17047	Synaptotagmin-like mitochondrial-lipid-binding domain	32	0.031	0.056	32
PF00005	ABC transporter	31	0.030	0.054	34
PF00249	Myb-like DNA-binding domain	30	0.029	0.052	30
PF05368	NmrA-like family	29	0.028	0.051	29
PF00270	DEAD/DEAH box helicase	27	0.026	0.047	29
PF13520	Amino acid permease	25	0.024	0.044	26
PF13561	Enoyl-(Acyl carrier protein) reductase	25	0.024	0.044	30
PF00173	Cytochrome b5-like Heme/Steroid binding domain	25	0.024	0.044	26
PF00550	Phosphopantetheine attachment site	24	0.023	0.042	26
PF00450	Serine carboxypeptidase	24	0.023	0.042	28
PF14226	non-haem dioxygenase in morphine synthesis N-terminal	24	0.023	0.042	26
PF03171	2OG-Fe(II) oxygenase superfamily	24	0.023	0.042	26
PF00175	Oxidoreductase NAD-binding domain	24	0.023	0.042	24
PF26558	3-dehydroquinate synthase II C-terminal domain	24	0.023	0.042	24
PF01959	3-dehydroquinate synthase II N-terminal domain	24	0.023	0.042	24
PF24476	Domain of unknown function (DUF7580)	23	0.023	0.040	23
PF00196	Bacterial regulatory proteins, luxR family	23	0.023	0.040	26
PF13813	Membrane bound O-acyl transferase family	22	0.022	0.038	22
PF03704	Bacterial transcriptional activator domain	22	0.022	0.038	22
PF01791	DeoC/LacD family aldolase	22	0.022	0.038	22
PF00486	Transcriptional regulatory protein, C terminal	22	0.022	0.038	22
PF22528	Arginine methyltransferase oligomerization subdomain	22	0.022	0.038	26
PF00725	3-hydroxyacyl-CoA dehydrogenase, C-terminal domain	21	0.021	0.037	21
PF22939	GPI inositol-deacylase, winged helix domain	21	0.021	0.037	22
PF26639	Het-6 beta-barrel domain	21	0.021	0.037	21
PF02133	Permease for cytosine/purines, uracil, thiamine, allantoin	21	0.021	0.037	21
PF00561	alpha/beta hydrolase fold	21	0.021	0.037	21
PF02737	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain	20	0.020	0.035	20
PF01476	LysM domain	20	0.020	0.035	20
PF12937	F-box-like	19	0.019	0.033	19
PF13637	Ankyrin repeats (many copies)	19	0.019	0.033	19
PF03443	Auxiliary Activity family 9 (formerly GH61)	19	0.019	0.033	21
PF13472	GDSL-like Lipase/Acylhydrolase family	19	0.019	0.033	20
PF20153	Family of unknown function (DUF6535)	19	0.019	0.033	42
PF01593	Flavin containing amine oxidoreductase	19	0.019	0.033	19
PF04366	Las17-binding protein actin regulator	19	0.019	0.033	20
PF00171	Aldehyde dehydrogenase family	19	0.019	0.033	19
PF10164	Brain protein I3	19	0.019	0.033	19
PF07714	Protein tyrosine and serine/threonine kinase	18	0.018	0.031	22
PF00149	Calcineurin-like phosphoesterase	18	0.018	0.031	19
PF00153	Mitochondrial carrier protein	18	0.018	0.031	19
PF01266	FAD dependent oxidoreductase	18	0.018	0.031	18
PF00734	Fungal cellulose binding domain	17	0.017	0.030	19
PF00856	SET domain	17	0.017	0.030	18
PF00388	Phosphatidylinositol-specific phospholipase C, X domain	17	0.017	0.030	17
PF07883	Cupin domain	17	0.017	0.030	17
PF00004	ATPase family associated with various cellular activities (AAA)	16	0.016	0.028	16
PF07992	Pyridine nucleotide-disulphide oxidoreductase	16	0.016	0.028	17
PF00096	Zinc finger, C2H2 type	16	0.016	0.028	18
PF00076	RNA recognition motif	16	0.016	0.028	16
PF00387	Phosphatidylinositol-specific phospholipase C, Y domain	16	0.016	0.028	16
PF03358	NADPH-dependent FMN reductase	16	0.016	0.028	17
PF00696	Amino acid kinase family	16	0.016	0.028	16
PF00221	Aromatic amino acid lyase	16	0.016	0.028	17
PF00109	Beta-ketoacyl synthase, N-terminal domain	15	0.015	0.026	15
PF00668	Condensation domain	15	0.015	0.026	15
PF00702	haloacid dehalogenase-like hydrolase	15	0.015	0.026	16
PF00664	ABC transporter transmembrane region	15	0.015	0.026	20
PF17829	Glycosyl hydrolase family 115 C-terminal domain	15	0.015	0.026	15
PF15979	Glycosyl hydrolase family 115	15	0.015	0.026	15
PF13921	Myb-like DNA-binding domain	15	0.015	0.026	15
PF00970	Oxidoreductase FAD-binding domain	15	0.015	0.026	15
PF09649	Histone chaperone domain CHZ	14	0.014	0.024	14
PF16197	Ketoacyl-synthetase C-terminal extension	14	0.014	0.024	14
PF00698	Acyl transferase domain	14	0.014	0.024	14
PF08659	KR domain	14	0.014	0.024	14
PF02801	Beta-ketoacyl synthase, C-terminal domain	14	0.014	0.024	14
PF00350	Dynamin family	14	0.014	0.024	14
PF00300	Histidine phosphatase superfamily (branch 1)	14	0.014	0.024	14
PF00248	Aldo/keto reductase family	14	0.014	0.024	14
PF00332	Glycosyl hydrolases family 17	14	0.014	0.024	14
PF12697	Alpha/beta hydrolase family	14	0.014	0.024	15
PF22468	ACT domain	14	0.014	0.024	14
PF00646	F-box domain	14	0.014	0.024	17
PF00412	LIM domain	13	0.013	0.023	13
PF00704	Glycosyl hydrolases family 18	13	0.013	0.023	14
PF00026	Eukaryotic aspartyl protease	13	0.013	0.023	14
PF01753	MYND finger	13	0.013	0.023	14
PF28380	Sesquiterpene cyclase astC-like C-terminal domain	13	0.013	0.023	14
PF03583	Secretory lipase	13	0.013	0.023	13
PF06609	Fungal trichothecene efflux pump (TRI12)	13	0.013	0.023	13
PF00170	bZIP transcription factor	13	0.013	0.023	13
PF01370	NAD dependent epimerase/dehydratase family	13	0.013	0.023	13
PF03807	NADP oxidoreductase coenzyme F420-dependent	13	0.013	0.023	13
PF00135	Carboxylesterase family	13	0.013	0.023	13
PF06280	Fn3-like domain	12	0.012	0.021	13
PF14765	Polyketide synthase dehydratase N-terminal domain	12	0.012	0.021	12
PF21089	Polyketide synthase dehydratase domain	12	0.012	0.021	12
PF07993	Male sterility protein	12	0.012	0.021	12
PF13409	Glutathione S-transferase, N-terminal domain	12	0.012	0.021	12
PF01636	Phosphotransferase enzyme family	12	0.012	0.021	12
PF07428	15-O-acetyltransferase Tri3	12	0.012	0.021	12
PF20150	2EXR family	12	0.012	0.021	15
PF01177	Asp/Glu/Hydantoin racemase	12	0.012	0.021	12
PF00583	Acetyltransferase (GNAT) family	12	0.012	0.021	12
PF11790	Glycosyl hydrolase catalytic core	12	0.012	0.021	12
PF11905	Domain of unknown function (DUF3425)	11	0.011	0.019	11
PF04900	Fcf1	11	0.011	0.019	11
PF13374	Tetratricopeptide repeat	11	0.011	0.019	13
PF00078	Reverse transcriptase (RNA-dependent DNA polymerase)	11	0.011	0.019	13
PF01048	Phosphorylase superfamily	11	0.011	0.019	11
PF26095	Bre1, coiled-coil containing domain	11	0.011	0.019	15
PF00097	Zinc finger, C3HC4 type (RING finger)	11	0.011	0.019	13
PF08647	BRE1 E3 ubiquitin ligase	11	0.011	0.019	13
PF07969	Amidohydrolase family	11	0.011	0.019	11
PF06330	Trichodiene synthase (TRI5)	11	0.011	0.019	11
PF00025	ADP-ribosylation factor family	11	0.011	0.019	13
PF01522	Polysaccharide deacetylase	11	0.011	0.019	11
PF01557	Fumarylacetoacetate (FAA) hydrolase C-terminal	11	0.011	0.019	11
PF00579	tRNA synthetases class I (W and Y)	11	0.011	0.019	11
PF10342	Kre9/KNH-like N-terminal Ig-like domain	11	0.011	0.019	16
PF00187	Chitin recognition protein	11	0.011	0.019	12
PF01926	50S ribosome-binding GTPase	11	0.011	0.019	13
PF17111	Pigment biosynthesis cluster protein PigL N-terminal	11	0.011	0.019	11
PF03098	Animal haem peroxidase	11	0.011	0.019	11
PF14441	OTT_1508-like deaminase	10	0.010	0.017	10
PF10000	ACT domain	10	0.010	0.017	10
PF13738	Pyridine nucleotide-disulphide oxidoreductase	10	0.010	0.017	10
PF17784	Sulfotransferase domain	10	0.010	0.017	10
PF13855	Leucine rich repeat	10	0.010	0.017	10
PF27716	Trichothecene biosynthesis transcription regulator TRI6	10	0.010	0.017	10
PF07732	Multicopper oxidase	10	0.010	0.017	10
PF07731	Multicopper oxidase	10	0.010	0.017	10
PF13193	AMP-binding enzyme C-terminal domain	10	0.010	0.017	10
PF00043	Glutathione S-transferase, C-terminal domain	10	0.010	0.017	11
PF03114	BAR domain	10	0.010	0.017	10
PF00022	Actin	10	0.010	0.017	11
PF01485	IBR domain, a half RING-finger domain	10	0.010	0.017	11
PF08242	Methyltransferase domain	9	0.009	0.016	9
PF01423	LSM domain	9	0.009	0.016	9
PF00144	Beta-lactamase	9	0.009	0.016	10
PF13445	RING-type zinc-finger	9	0.009	0.016	9
PF20152	Family of unknown function (DUF6534)	9	0.009	0.016	9
PF00857	Isochorismatase domain	9	0.009	0.016	9
PF03372	Endonuclease/Exonuclease/phosphatase family	9	0.009	0.016	9
PF13439	Glycosyltransferase Family 4	9	0.009	0.016	12
PF23562	AMP-binding enzyme C-terminal domain	9	0.009	0.016	9
PF17667	Fungal protein kinase	9	0.009	0.016	15
PF00394	Multicopper oxidase	9	0.009	0.016	9
PF20151	Family of unknown function (DUF6533)	9	0.009	0.016	10
PF02666	Phosphatidylserine decarboxylase	9	0.009	0.016	9
PF00795	Carbon-nitrogen hydrolase	9	0.009	0.016	9
PF01545	Cation efflux transmembrane domain	9	0.009	0.016	9
PF00326	Prolyl oligopeptidase family	9	0.009	0.016	9
PF01425	Amidase	9	0.009	0.016	9
PF02990	Endomembrane protein 70	9	0.009	0.016	11
PF00155	Aminotransferase class I and II	9	0.009	0.016	9
PF00226	DnaJ domain	9	0.009	0.016	9
PF13450	NAD(P)-binding Rossmann-like domain	9	0.009	0.016	9
PF00150	Cellulase (glycosyl hydrolase family 5)	8	0.008	0.014	9
PF00295	Glycosyl hydrolases family 28	8	0.008	0.014	9
PF13460	NAD(P)H-binding	8	0.008	0.014	8
PF14310	Fibronectin type III-like domain	8	0.008	0.014	8
PF01399	PCI domain	8	0.008	0.014	8
PF05730	CFEM domain	8	0.008	0.014	8
PF02225	PA domain	8	0.008	0.014	9
PF07884	Vitamin K epoxide reductase family	8	0.008	0.014	8
PF04145	Ctr copper transporter family	8	0.008	0.014	8
PF07859	alpha/beta hydrolase fold	8	0.008	0.014	8
PF00667	FAD binding domain	8	0.008	0.014	8
PF20434	BD-FAE	8	0.008	0.014	8
PF01738	Dienelactone hydrolase family	8	0.008	0.014	8
PF00534	Glycosyl transferases group 1	8	0.008	0.014	9
PF02803	Thiolase, C-terminal domain	8	0.008	0.014	8
PF00108	Thiolase, N-terminal domain	8	0.008	0.014	8
PF13377	Periplasmic binding protein-like domain	8	0.008	0.014	9
PF00356	Bacterial regulatory proteins, lacI family	8	0.008	0.014	9
PF00682	HMGL-like	8	0.008	0.014	8
PF00481	Protein phosphatase 2C	8	0.008	0.014	8
PF00441	Acyl-CoA dehydrogenase, C-terminal domain	8	0.008	0.014	8
PF13410	Glutathione S-transferase, C-terminal domain	8	0.008	0.014	8
PF05147	Lanthionine synthetase C-like protein	8	0.008	0.014	8
PF03874	RNA polymerase Rpb4	8	0.008	0.014	8
PF00620	RhoGAP domain	8	0.008	0.014	8
PF05686	Glycosyl transferase family 90	8	0.008	0.014	8
PF13537	Glutamine amidotransferase domain	8	0.008	0.014	8
PF00733	Asparagine synthase	8	0.008	0.014	8
PF00001	7 transmembrane receptor (rhodopsin family)	8	0.008	0.014	11
PF00338	Ribosomal protein S10p/S20e	7	0.007	0.012	7
PF00581	Rhodanese-like domain	7	0.007	0.012	7
PF01764	Lipase (class 3)	7	0.007	0.012	7
PF01066	CDP-alcohol phosphatidyltransferase	7	0.007	0.012	7
PF00071	Ras family	7	0.007	0.012	7
PF03105	SPX domain	7	0.007	0.012	7
PF00328	Histidine phosphatase superfamily (branch 2)	7	0.007	0.012	7
PF05920	Homeobox KN domain	7	0.007	0.012	7
PF14420	Clr5 domain	7	0.007	0.012	7
PF13692	Glycosyl transferases group 1	7	0.007	0.012	7
PF16916	Cation efflux protein, cytoplasmic domain	7	0.007	0.012	7
PF01734	Patatin-like phospholipase	7	0.007	0.012	8
PF01702	Queuine tRNA-ribosyltransferase	7	0.007	0.012	7
PF08147	DBP10CT (NUC160) domain	7	0.007	0.012	7
PF00190	Cupin	7	0.007	0.012	7
PF02798	Glutathione S-transferase, N-terminal domain	7	0.007	0.012	8
PF01591	6-phosphofructo-2-kinase	7	0.007	0.012	7
PF01747	ATP-sulfurylase	7	0.007	0.012	7
PF01583	Adenylylsulphate kinase	7	0.007	0.012	7
PF14306	PUA-like domain	7	0.007	0.012	7
PF00994	Probable molybdopterin binding domain	7	0.007	0.012	7
PF07393	Exocyst complex component Sec10-like, alpha-helical bundle	7	0.007	0.012	7
PF20463	Prephenate dehydrogenase, dimerization domain	7	0.007	0.012	7
PF01047	MarR family	7	0.007	0.012	7
PF00890	FAD binding domain	7	0.007	0.012	7
PF00752	XPG N-terminal domain	7	0.007	0.012	7
PF02771	Acyl-CoA dehydrogenase, N-terminal domain	7	0.007	0.012	7
PF14295	PAN domain	7	0.007	0.012	8
PF00176	SNF2-related domain	7	0.007	0.012	7
PF13432	Tetratricopeptide repeat	7	0.007	0.012	7
PF11915	Protein of unknown function (DUF3433)	7	0.007	0.012	7
PF03403	Platelet-activating factor acetylhydrolase, isoform II	7	0.007	0.012	7
PF00571	CBS domain	7	0.007	0.012	7
PF09739	Mini-chromosome maintenance replisome factor	7	0.007	0.012	7
PF00491	Arginase family	7	0.007	0.012	7
PF00041	Fibronectin type III domain	7	0.007	0.012	7
PF00530	Scavenger receptor cysteine-rich domain	7	0.007	0.012	14
PF00100	ZP-C domain	7	0.007	0.012	7
PF02845	CUE domain	6	0.006	0.010	6
PF03959	Serine hydrolase (FSH1)	6	0.006	0.010	6
PF13086	AAA domain	6	0.006	0.010	6
PF13236	Clustered mitochondria	6	0.006	0.010	6
PF11968	25S rRNA (adenine(2142)-N(1))-methyltransferase, Bmt2	6	0.006	0.010	6
PF05257	CHAP domain	6	0.006	0.010	8
PF12807	Translation initiation factor eIF3 subunit 135	6	0.006	0.010	6
PF12315	Protein DA1	6	0.006	0.010	6
PF05889	O-phosphoseryl-tRNA(Sec) selenium transferase, SepSecS	6	0.006	0.010	6
PF00240	Ubiquitin family	6	0.006	0.010	6
PF00789	UBX domain	6	0.006	0.010	6
PF00010	Helix-loop-helix DNA-binding domain	6	0.006	0.010	6
PF01031	Dynamin central region	6	0.006	0.010	6
PF17389	Bacterial alpha-L-rhamnosidase 6 hairpin glycosidase domain	6	0.006	0.010	7
PF25053	Domain of unknown function (DUF7791)	6	0.006	0.010	6
PF11374	Protein of unknown function (DUF3176)	6	0.006	0.010	6
PF01968	Hydantoinase/oxoprolinase	6	0.006	0.010	6
PF05378	Hydantoinase/oxoprolinase N-terminal region	6	0.006	0.010	6
PF10584	Proteasome subunit A N-terminal signature	6	0.006	0.010	6
PF07716	Basic region leucine zipper	6	0.006	0.010	6
PF00227	Proteasome subunit	6	0.006	0.010	6
PF03600	Citrate transporter	6	0.006	0.010	6
PF00753	Metallo-beta-lactamase superfamily	6	0.006	0.010	6
PF00787	PX domain	6	0.006	0.010	6
PF00063	Myosin head (motor domain)	6	0.006	0.010	12
PF00612	IQ calmodulin-binding motif	6	0.006	0.010	6
PF06172	Cupin superfamily (DUF985)	6	0.006	0.010	6
PF00724	NADH:flavin oxidoreductase / NADH oxidase family	6	0.006	0.010	6
PF02786	Carbamoyl-phosphate synthase L chain, ATP binding domain	6	0.006	0.010	6
PF16854	Vacuolar protein sorting-associated protein 53 C-terminus	6	0.006	0.010	6
PF04100	Vps53, N-terminal	6	0.006	0.010	7
PF12588	Phophatidylserine decarboxylase	6	0.006	0.010	6
PF01231	Indoleamine 2,3-dioxygenase	6	0.006	0.010	6
PF01979	Amidohydrolase family	6	0.006	0.010	6
PF04851	Type III restriction enzyme, res subunit	6	0.006	0.010	6
PF00378	Enoyl-CoA hydratase/isomerase	6	0.006	0.010	6
PF00933	Glycosyl hydrolase family 3 N terminal domain	6	0.006	0.010	6
PF01915	Glycosyl hydrolase family 3 C-terminal domain	6	0.006	0.010	6
PF00557	Metallopeptidase family M24	6	0.006	0.010	6
PF02441	Flavoprotein	6	0.006	0.010	7
PF02518	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	6	0.006	0.010	6
PF00867	XPG I-region	6	0.006	0.010	6
PF00072	Response regulator receiver domain	6	0.006	0.010	6
PF26733	Adenylate-forming reductase 03009, C-terminal domain	6	0.006	0.010	6
PF00320	GATA zinc finger	6	0.006	0.010	6
PF13508	Acetyltransferase (GNAT) domain	6	0.006	0.010	6
PF00440	Bacterial regulatory proteins, tetR family	6	0.006	0.010	7
PF00955	HCO3- transporter integral membrane domain	6	0.006	0.010	6
PF08574	Transcription factor Iwr1	6	0.006	0.010	6
PF00398	Ribosomal RNA adenine dimethylase	6	0.006	0.010	6
PF24809	Domain of unknown function (DUF7708)	6	0.006	0.010	6
PF20521	Family of unknown function (DUF6736)	6	0.006	0.010	6
PF26113	XgeA-like, catalytic GH16 domain	6	0.006	0.010	6
PF00324	Amino acid permease	6	0.006	0.010	6
PF04130	Gamma tubulin complex component C-terminal	6	0.006	0.010	6
PF03664	Glycosyl hydrolase family 62	6	0.006	0.010	6
PF18044	CCCH-type zinc finger	5	0.005	0.009	5
PF01655	Ribosomal protein L32	5	0.005	0.009	5
PF01852	START domain	5	0.005	0.009	5
PF00999	Sodium/hydrogen exchanger, transmembrane	5	0.005	0.009	5
PF03211	Pectate lyase	5	0.005	0.009	5
PF00505	HMG (high mobility group) box	5	0.005	0.009	5
PF12770	CHAT domain	5	0.005	0.009	7
PF01419	Jacalin-like lectin domain	5	0.005	0.009	6
PF13602	Zinc-binding dehydrogenase	5	0.005	0.009	5
PF17390	Bacterial alpha-L-rhamnosidase C-terminal domain	5	0.005	0.009	5
PF01055	Glycosyl hydrolases family 31 TIM-barrel domain	5	0.005	0.009	5
PF13802	Glycosyl hydrolase 31 N-terminal galactose mutarotase-like domain	5	0.005	0.009	5
PF21365	Glycosyl hydrolase family 31 C-terminal domain	5	0.005	0.009	5
PF02538	Hydantoinase B/oxoprolinase	5	0.005	0.009	5
PF08613	Cyclin	5	0.005	0.009	8
PF22366	NDH2 C-terminal domain	5	0.005	0.009	5
PF17917	RNase H-like domain found in reverse transcriptase	5	0.005	0.009	5
PF03731	Ku70/Ku80 N-terminal alpha/beta domain	5	0.005	0.009	5
PF03095	Phosphotyrosyl phosphate activator (PTPA) protein	5	0.005	0.009	5
PF02037	SAP domain	5	0.005	0.009	5
PF03730	Ku70/Ku80 C-terminal arm	5	0.005	0.009	5
PF02735	Ku70/Ku80 beta-barrel domain	5	0.005	0.009	5
PF00383	Cytidine and deoxycytidylate deaminase zinc-binding region	5	0.005	0.009	6
PF02668	Taurine catabolism dioxygenase TauD, TfdA family	5	0.005	0.009	5
PF11754	Velvet factor	5	0.005	0.009	5
PF24855	Domain of unknown function (DUF7729)	5	0.005	0.009	5
PF06682	SOCE-associated regulatory factor of calcium homoeostasis	5	0.005	0.009	5
PF05922	Peptidase inhibitor I9	5	0.005	0.009	5
PF01490	Transmembrane amino acid transporter protein	5	0.005	0.009	5
PF00860	Permease family	5	0.005	0.009	5
PF14479	Prion-inhibition and propagation	5	0.005	0.009	5
PF25398	CUX1-like, N-terminal tRNA-binding arm	5	0.005	0.009	5
PF08172	CASP C terminal	5	0.005	0.009	5
PF13480	Acetyltransferase (GNAT) domain	5	0.005	0.009	5
PF00141	Peroxidase	5	0.005	0.009	5
PF07519	Tannase and feruloyl esterase	5	0.005	0.009	5
PF14214	Helitron helicase-like domain at N-terminus	5	0.005	0.009	5
PF02156	Glycosyl hydrolase family 26	5	0.005	0.009	5
PF03770	Inositol polyphosphate kinase	5	0.005	0.009	5
PF12311	Protein of unknown function (DUF3632)	5	0.005	0.009	5
PF20231	Family of unknown function (DUF6589)	5	0.005	0.009	5
PF13185	GAF domain	5	0.005	0.009	5
PF03810	Importin-beta N-terminal domain	5	0.005	0.009	5
PF01323	DSBA-like thioredoxin domain	5	0.005	0.009	5
PF00564	PB1 domain	5	0.005	0.009	5
PF23094	MBTPS1, third Ig-like domain	5	0.005	0.009	6
PF23090	MBTPS1, fourth GATase-like domain	5	0.005	0.009	6
PF20695	3-octaprenyl-4-hydroxybenzoate carboxy-lyase N-terminal domain	5	0.005	0.009	5
PF01977	3-octaprenyl-4-hydroxybenzoate carboxy-lyase Rift-related domain	5	0.005	0.009	5
PF02153	Prephenate dehydrogenase, nucleotide-binding domain	5	0.005	0.009	5
PF20696	3-octaprenyl-4-hydroxybenzoate carboxy-lyase C-terminal domain	5	0.005	0.009	5
PF06624	Ribosome associated membrane protein RAMP4	5	0.005	0.009	5
PF25340	RFX BCD domain	5	0.005	0.009	6
PF02257	RFX DNA-binding domain	5	0.005	0.009	6
PF15477	Small acidic protein family	5	0.005	0.009	5
PF03134	TB2/DP1, HVA22 family	5	0.005	0.009	6
PF12929	Stretch-activated Ca2+-permeable channel component	5	0.005	0.009	5
PF23232	Fungal AAA+ ATPase lid domain	5	0.005	0.009	5
PF22942	Domain of unknown function (DUF7025)	5	0.005	0.009	5
PF14378	PAP2 superfamily	5	0.005	0.009	6
PF01161	Phosphatidylethanolamine-binding protein	5	0.005	0.009	5
PF01189	16S rRNA methyltransferase RsmB/F	5	0.005	0.009	6
PF14269	Arylsulfotransferase (ASST)	5	0.005	0.009	5
PF00703	Glycosyl hydrolases family 2	5	0.005	0.009	5
PF08651	DASH complex subunit Duo1	5	0.005	0.009	5
PF00380	Ribosomal protein S9/S16	5	0.005	0.009	6
PF22191	IBR domain	5	0.005	0.009	5
PF02397	Bacterial sugar transferase	5	0.005	0.009	5
PF02779	Transketolase, pyrimidine binding domain	5	0.005	0.009	5
PF00676	Dehydrogenase E1 component	5	0.005	0.009	5
PF12799	Leucine Rich repeats (2 copies)	5	0.005	0.009	5
PF09994	T6SS, Phospholipase effector Tle1-like, catalytic domain	5	0.005	0.009	5
PF00560	Leucine Rich Repeat	5	0.005	0.009	5
PF28351	CLZ1 N-terminal domain	5	0.005	0.009	5
PF01061	ABC-2 type transporter	5	0.005	0.009	5
PF28504	Gramillins biosynthetic cluster protein GRA5	5	0.005	0.009	5
PF05011	Lariat debranching enzyme, C-terminal domain	5	0.005	0.009	5
PF03068	Protein-arginine deiminase (PAD)	5	0.005	0.009	5
PF02015	Glycosyl hydrolase family 45	5	0.005	0.009	5
PF07876	Stress responsive A/B Barrel Domain	5	0.005	0.009	5
PF10294	Lysine methyltransferase	5	0.005	0.009	5
PF12146	Serine aminopeptidase, S33	5	0.005	0.009	5
PF25596	Carbamoyl phosphate synthase preATP-grasp domain	5	0.005	0.009	5
PF02787	Carbamoyl-phosphate synthetase large chain, oligomerisation domain	5	0.005	0.009	5
PF00929	Exonuclease	5	0.005	0.009	5
PF01794	Ferric reductase like transmembrane component	5	0.005	0.009	5
PF14825	Cilia- and flagella-associated protein 77	5	0.005	0.009	5
PF01253	Translation initiation factor SUI1	5	0.005	0.009	5
PF26292	elF2D, PUA domain	5	0.005	0.009	5
PF25304	eIF2D winged helix domain	5	0.005	0.009	5
PF01544	CorA-like Mg2+ transporter protein	4	0.004	0.007	4
PF00152	tRNA synthetases class II (D, K and N)	4	0.004	0.007	4
PF11051	Mannosyltransferase putative	4	0.004	0.007	4
PF00056	lactate/malate dehydrogenase, NAD binding domain	4	0.004	0.007	4
PF13087	AAA domain	4	0.004	0.007	4
PF00046	Homeodomain	4	0.004	0.007	4
PF00903	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	4	0.004	0.007	4
PF00775	Dioxygenase	4	0.004	0.007	5
PF10419	TFIIIC subunit triple barrel domain	4	0.004	0.007	4
PF18503	26S proteasome subunit RPN6 C-terminal helix domain	4	0.004	0.007	4
PF18055	26S proteasome regulatory subunit RPN6 N-terminal domain	4	0.004	0.007	4
PF10343	Queuosine salvage protein	4	0.004	0.007	4
PF00544	Pectate lyase	4	0.004	0.007	4
PF01042	Endoribonuclease L-PSP	4	0.004	0.007	4
PF15044	Mitochondrial function, CLU-N-term	4	0.004	0.007	4
PF04193	PQ loop repeat	4	0.004	0.007	4
PF27671	YPL277C N-terminal domain	4	0.004	0.007	4
PF00075	RNase H	4	0.004	0.007	4
PF01053	Cys/Met metabolism PLP-dependent enzyme	4	0.004	0.007	6
PF03732	Retrotransposon-derived protein PEG10, N-terminal capsid-like domain	4	0.004	0.007	5
PF00665	Integrase core domain	4	0.004	0.007	4
PF17921	Integrase zinc binding domain	4	0.004	0.007	4
PF01202	Shikimate kinase	4	0.004	0.007	4
PF02458	Transferase family	4	0.004	0.007	4
PF04565	RNA polymerase Rpb2, domain 3	4	0.004	0.007	4
PF04561	RNA polymerase Rpb2, domain 2	4	0.004	0.007	4
PF00562	RNA polymerase Rpb2, domain 6	4	0.004	0.007	4
PF04560	RNA polymerase Rpb2, domain 7	4	0.004	0.007	4
PF04563	RNA polymerase beta subunit	4	0.004	0.007	4
PF09280	XPC-binding domain	4	0.004	0.007	4
PF15963	Myb DNA-binding like	4	0.004	0.007	4
PF00875	DNA photolyase	4	0.004	0.007	4
PF03441	FAD binding domain of DNA photolyase	4	0.004	0.007	4
