pfam_id	pfam_name	n_queries	freq_all	freq_pfam	total
PF00082	Subtilase family	8	0.056	0.081	12
PF00144	Beta-lactamase	8	0.056	0.081	8
PF00107	Zinc-binding dehydrogenase	8	0.056	0.081	8
PF04389	Peptidase family M28	8	0.056	0.081	8
PF03483	B3/4 domain	7	0.049	0.071	7
PF00691	OmpA family	7	0.049	0.071	7
PF01370	NAD dependent epimerase/dehydratase family	7	0.049	0.071	7
PF02737	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain	7	0.049	0.071	7
PF02515	CoA-transferase family III	7	0.049	0.071	7
PF00725	3-hydroxyacyl-CoA dehydrogenase, C-terminal domain	7	0.049	0.071	7
PF01636	Phosphotransferase enzyme family	7	0.049	0.071	7
PF03443	Auxiliary Activity family 9 (formerly GH61)	7	0.049	0.071	8
PF01522	Polysaccharide deacetylase	6	0.042	0.061	6
